,lang,task,model,pattern,tot_score,%_score
1760,ja_fam,negation1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1761,ja_fam,negation1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1762,ja_fam,negation1,xglm_one_1beam,P1,56,0.112
1763,ja_fam,negation1,xglm_one_1beam,P1|N1,56,0.112
1764,ja_fam,negation1,xglm_one_1beam,P1|P2|NEG,0,0.0
1765,ja_fam,negation1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1766,ja_fam,negation1,xglm_one_2beam,P1,27,0.054
1767,ja_fam,negation1,xglm_one_2beam,P1|N1,27,0.054
1768,ja_fam,negation1,xglm_one_2beam,P1|P2|NEG,0,0.0
1769,ja_fam,negation1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1770,ja_fam,negation1,xglm_zero_1beam,P1,278,0.556
1771,ja_fam,negation1,xglm_zero_1beam,P1|N1,142,0.284
1772,ja_fam,negation1,xglm_zero_1beam,P1|P2|NEG,60,0.12
1773,ja_fam,negation1,xglm_zero_1beam,P1|P2|NEG|N1,54,0.108
1774,ja_fam,negation1,xglm_zero_2beam,P1,322,0.644
1775,ja_fam,negation1,xglm_zero_2beam,P1|N1,124,0.248
1776,ja_fam,negation1,xglm_zero_2beam,P1|P2|NEG,18,0.036
1777,ja_fam,negation1,xglm_zero_2beam,P1|P2|NEG|N1,16,0.032
1778,ja_fam,negation2,xglm1.7B_zero_1beam,P1,243,0.486
1779,ja_fam,negation2,xglm1.7B_zero_1beam,P1|N1,171,0.342
1780,ja_fam,negation2,xglm1.7B_zero_1beam,P1|P2|NEG,0,0.0
1781,ja_fam,negation2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
1782,ja_fam,negation2,xglm1.7B_zero_1beam,P1|P3|nNEG,70,0.14
1783,ja_fam,negation2,xglm1.7B_zero_1beam,P1|P3|nNEG|N1,25,0.05
1784,ja_fam,negation2,xglm_alt_one_1beam,P1,49,0.098
1785,ja_fam,negation2,xglm_alt_one_1beam,P1|N1,49,0.098
1786,ja_fam,negation2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1787,ja_fam,negation2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1788,ja_fam,negation2,xglm_alt_one_1beam,P1|P3|nNEG,0,0.0
1789,ja_fam,negation2,xglm_alt_one_1beam,P1|P3|nNEG|N1,0,0.0
1790,ja_fam,negation2,xglm_alt_one_2beam,P1,35,0.07
1791,ja_fam,negation2,xglm_alt_one_2beam,P1|N1,34,0.068
1792,ja_fam,negation2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1793,ja_fam,negation2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1794,ja_fam,negation2,xglm_alt_one_2beam,P1|P3|nNEG,1,0.002
1795,ja_fam,negation2,xglm_alt_one_2beam,P1|P3|nNEG|N1,0,0.0
1796,ja_fam,negation2,xglm_one_1beam,P1,84,0.168
1797,ja_fam,negation2,xglm_one_1beam,P1|N1,84,0.168
1798,ja_fam,negation2,xglm_one_1beam,P1|P2|NEG,0,0.0
1799,ja_fam,negation2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1800,ja_fam,negation2,xglm_one_1beam,P1|P3|nNEG,0,0.0
1801,ja_fam,negation2,xglm_one_1beam,P1|P3|nNEG|N1,0,0.0
1802,ja_fam,negation2,xglm_one_2beam,P1,50,0.1
1803,ja_fam,negation2,xglm_one_2beam,P1|N1,49,0.098
1804,ja_fam,negation2,xglm_one_2beam,P1|P2|NEG,0,0.0
1805,ja_fam,negation2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1806,ja_fam,negation2,xglm_one_2beam,P1|P3|nNEG,1,0.002
1807,ja_fam,negation2,xglm_one_2beam,P1|P3|nNEG|N1,0,0.0
1808,ja_fam,negation2,xglm_zero_1beam,P1,164,0.328
1809,ja_fam,negation2,xglm_zero_1beam,P1|N1,115,0.23
1810,ja_fam,negation2,xglm_zero_1beam,P1|P2|NEG,11,0.022
1811,ja_fam,negation2,xglm_zero_1beam,P1|P2|NEG|N1,11,0.022
1812,ja_fam,negation2,xglm_zero_1beam,P1|P3|nNEG,98,0.196
1813,ja_fam,negation2,xglm_zero_1beam,P1|P3|nNEG|N1,61,0.122
1814,ja_fam,negation2,xglm_zero_2beam,P1,313,0.626
1815,ja_fam,negation2,xglm_zero_2beam,P1|N1,118,0.236
1816,ja_fam,negation2,xglm_zero_2beam,P1|P2|NEG,1,0.002
1817,ja_fam,negation2,xglm_zero_2beam,P1|P2|NEG|N1,1,0.002
1818,ja_fam,negation2,xglm_zero_2beam,P1|P3|nNEG,205,0.41
1819,ja_fam,negation2,xglm_zero_2beam,P1|P3|nNEG|N1,74,0.148
1820,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|NEG,0,0.0
1821,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|NEG|N1,0,0.0
1822,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|NEG|N1|N2,0,0.0
1823,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|NEG|N2,0,0.0
1824,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG,0,0.0
1825,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
1826,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
1827,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG|N2,0,0.0
1828,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG,0,0.0
1829,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N1,0,0.0
1830,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
1831,ja_fam,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
1832,ja_fam,numerals1,xglm_alt_one_1beam,P1|NEG,0,0.0
1833,ja_fam,numerals1,xglm_alt_one_1beam,P1|NEG|N1,0,0.0
1834,ja_fam,numerals1,xglm_alt_one_1beam,P1|NEG|N1|N2,0,0.0
1835,ja_fam,numerals1,xglm_alt_one_1beam,P1|NEG|N2,0,0.0
1836,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1837,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1838,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1839,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
1840,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG,0,0.0
1841,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG|N1,0,0.0
1842,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
1843,ja_fam,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG|N2,0,0.0
1844,ja_fam,numerals1,xglm_alt_one_2beam,P1|NEG,56,0.112
1845,ja_fam,numerals1,xglm_alt_one_2beam,P1|NEG|N1,56,0.112
1846,ja_fam,numerals1,xglm_alt_one_2beam,P1|NEG|N1|N2,56,0.112
1847,ja_fam,numerals1,xglm_alt_one_2beam,P1|NEG|N2,56,0.112
1848,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1849,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1850,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1851,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
1852,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG,0,0.0
1853,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N1,0,0.0
1854,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
1855,ja_fam,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N2,0,0.0
1856,ja_fam,numerals1,xglm_one_1beam,P1|NEG,0,0.0
1857,ja_fam,numerals1,xglm_one_1beam,P1|NEG|N1,0,0.0
1858,ja_fam,numerals1,xglm_one_1beam,P1|NEG|N1|N2,0,0.0
1859,ja_fam,numerals1,xglm_one_1beam,P1|NEG|N2,0,0.0
1860,ja_fam,numerals1,xglm_one_1beam,P1|P2|NEG,0,0.0
1861,ja_fam,numerals1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1862,ja_fam,numerals1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1863,ja_fam,numerals1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
1864,ja_fam,numerals1,xglm_one_1beam,P1|P2|P3|NEG,0,0.0
1865,ja_fam,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N1,0,0.0
1866,ja_fam,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
1867,ja_fam,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N2,0,0.0
1868,ja_fam,numerals1,xglm_one_2beam,P1|NEG,56,0.112
1869,ja_fam,numerals1,xglm_one_2beam,P1|NEG|N1,56,0.112
1870,ja_fam,numerals1,xglm_one_2beam,P1|NEG|N1|N2,56,0.112
1871,ja_fam,numerals1,xglm_one_2beam,P1|NEG|N2,56,0.112
1872,ja_fam,numerals1,xglm_one_2beam,P1|P2|NEG,0,0.0
1873,ja_fam,numerals1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1874,ja_fam,numerals1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1875,ja_fam,numerals1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
1876,ja_fam,numerals1,xglm_one_2beam,P1|P2|P3|NEG,0,0.0
1877,ja_fam,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N1,0,0.0
1878,ja_fam,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
1879,ja_fam,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N2,0,0.0
1880,ja_fam,numerals1,xglm_zero_1beam,P1|NEG,0,0.0
1881,ja_fam,numerals1,xglm_zero_1beam,P1|NEG|N1,0,0.0
1882,ja_fam,numerals1,xglm_zero_1beam,P1|NEG|N1|N2,0,0.0
1883,ja_fam,numerals1,xglm_zero_1beam,P1|NEG|N2,0,0.0
1884,ja_fam,numerals1,xglm_zero_1beam,P1|P2|NEG,0,0.0
1885,ja_fam,numerals1,xglm_zero_1beam,P1|P2|NEG|N1,0,0.0
1886,ja_fam,numerals1,xglm_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
1887,ja_fam,numerals1,xglm_zero_1beam,P1|P2|NEG|N2,0,0.0
1888,ja_fam,numerals1,xglm_zero_1beam,P1|P2|P3|NEG,0,0.0
1889,ja_fam,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N1,0,0.0
1890,ja_fam,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
1891,ja_fam,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
1892,ja_fam,numerals1,xglm_zero_2beam,P1|NEG,2,0.004
1893,ja_fam,numerals1,xglm_zero_2beam,P1|NEG|N1,0,0.0
1894,ja_fam,numerals1,xglm_zero_2beam,P1|NEG|N1|N2,0,0.0
1895,ja_fam,numerals1,xglm_zero_2beam,P1|NEG|N2,2,0.004
1896,ja_fam,numerals1,xglm_zero_2beam,P1|P2|NEG,0,0.0
1897,ja_fam,numerals1,xglm_zero_2beam,P1|P2|NEG|N1,0,0.0
1898,ja_fam,numerals1,xglm_zero_2beam,P1|P2|NEG|N1|N2,0,0.0
1899,ja_fam,numerals1,xglm_zero_2beam,P1|P2|NEG|N2,0,0.0
1900,ja_fam,numerals1,xglm_zero_2beam,P1|P2|P3|NEG,0,0.0
1901,ja_fam,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N1,0,0.0
1902,ja_fam,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
1903,ja_fam,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N2,0,0.0
1904,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|NEG,1,0.002
1905,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|NEG|N1,1,0.002
1906,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|NEG|N1|N2,1,0.002
1907,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|NEG|N2,1,0.002
1908,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|NEG,0,0.0
1909,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
1910,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
1911,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|NEG|N2,0,0.0
1912,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|P3|NEG,0,0.0
1913,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N1,0,0.0
1914,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
1915,ja_fam,numerals2,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
1916,ja_fam,numerals2,xglm_alt_one_1beam,P1|NEG,14,0.028
1917,ja_fam,numerals2,xglm_alt_one_1beam,P1|NEG|N1,14,0.028
1918,ja_fam,numerals2,xglm_alt_one_1beam,P1|NEG|N1|N2,14,0.028
1919,ja_fam,numerals2,xglm_alt_one_1beam,P1|NEG|N2,14,0.028
1920,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1921,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1922,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1923,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
1924,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG,0,0.0
1925,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG|N1,0,0.0
1926,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
1927,ja_fam,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG|N2,0,0.0
1928,ja_fam,numerals2,xglm_alt_one_2beam,P1|NEG,38,0.076
1929,ja_fam,numerals2,xglm_alt_one_2beam,P1|NEG|N1,38,0.076
1930,ja_fam,numerals2,xglm_alt_one_2beam,P1|NEG|N1|N2,38,0.076
1931,ja_fam,numerals2,xglm_alt_one_2beam,P1|NEG|N2,38,0.076
1932,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1933,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1934,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1935,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
1936,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG,0,0.0
1937,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG|N1,0,0.0
1938,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
1939,ja_fam,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG|N2,0,0.0
1940,ja_fam,numerals2,xglm_one_1beam,P1|NEG,13,0.026
1941,ja_fam,numerals2,xglm_one_1beam,P1|NEG|N1,13,0.026
1942,ja_fam,numerals2,xglm_one_1beam,P1|NEG|N1|N2,13,0.026
1943,ja_fam,numerals2,xglm_one_1beam,P1|NEG|N2,13,0.026
1944,ja_fam,numerals2,xglm_one_1beam,P1|P2|NEG,0,0.0
1945,ja_fam,numerals2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1946,ja_fam,numerals2,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1947,ja_fam,numerals2,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
1948,ja_fam,numerals2,xglm_one_1beam,P1|P2|P3|NEG,0,0.0
1949,ja_fam,numerals2,xglm_one_1beam,P1|P2|P3|NEG|N1,0,0.0
1950,ja_fam,numerals2,xglm_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
1951,ja_fam,numerals2,xglm_one_1beam,P1|P2|P3|NEG|N2,0,0.0
1952,ja_fam,numerals2,xglm_one_2beam,P1|NEG,35,0.07
1953,ja_fam,numerals2,xglm_one_2beam,P1|NEG|N1,35,0.07
1954,ja_fam,numerals2,xglm_one_2beam,P1|NEG|N1|N2,35,0.07
1955,ja_fam,numerals2,xglm_one_2beam,P1|NEG|N2,35,0.07
1956,ja_fam,numerals2,xglm_one_2beam,P1|P2|NEG,0,0.0
1957,ja_fam,numerals2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1958,ja_fam,numerals2,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1959,ja_fam,numerals2,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
1960,ja_fam,numerals2,xglm_one_2beam,P1|P2|P3|NEG,0,0.0
1961,ja_fam,numerals2,xglm_one_2beam,P1|P2|P3|NEG|N1,0,0.0
1962,ja_fam,numerals2,xglm_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
1963,ja_fam,numerals2,xglm_one_2beam,P1|P2|P3|NEG|N2,0,0.0
1964,ja_fam,numerals2,xglm_zero_1beam,P1|NEG,35,0.07
1965,ja_fam,numerals2,xglm_zero_1beam,P1|NEG|N1,35,0.07
1966,ja_fam,numerals2,xglm_zero_1beam,P1|NEG|N1|N2,21,0.042
1967,ja_fam,numerals2,xglm_zero_1beam,P1|NEG|N2,21,0.042
1968,ja_fam,numerals2,xglm_zero_1beam,P1|P2|NEG,34,0.068
1969,ja_fam,numerals2,xglm_zero_1beam,P1|P2|NEG|N1,34,0.068
1970,ja_fam,numerals2,xglm_zero_1beam,P1|P2|NEG|N1|N2,21,0.042
1971,ja_fam,numerals2,xglm_zero_1beam,P1|P2|NEG|N2,21,0.042
1972,ja_fam,numerals2,xglm_zero_1beam,P1|P2|P3|NEG,6,0.012
1973,ja_fam,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N1,6,0.012
1974,ja_fam,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N1|N2,6,0.012
1975,ja_fam,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N2,6,0.012
1976,ja_fam,numerals2,xglm_zero_2beam,P1|NEG,27,0.054
1977,ja_fam,numerals2,xglm_zero_2beam,P1|NEG|N1,27,0.054
1978,ja_fam,numerals2,xglm_zero_2beam,P1|NEG|N1|N2,4,0.008
1979,ja_fam,numerals2,xglm_zero_2beam,P1|NEG|N2,4,0.008
1980,ja_fam,numerals2,xglm_zero_2beam,P1|P2|NEG,26,0.052
1981,ja_fam,numerals2,xglm_zero_2beam,P1|P2|NEG|N1,26,0.052
1982,ja_fam,numerals2,xglm_zero_2beam,P1|P2|NEG|N1|N2,4,0.008
1983,ja_fam,numerals2,xglm_zero_2beam,P1|P2|NEG|N2,4,0.008
1984,ja_fam,numerals2,xglm_zero_2beam,P1|P2|P3|NEG,3,0.006
1985,ja_fam,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N1,3,0.006
1986,ja_fam,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N1|N2,2,0.004
1987,ja_fam,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N2,2,0.004
1988,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|NEG,319,0.638
1989,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|NEG|N1,10,0.02
1990,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|NEG|N1|N2,10,0.02
1991,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|NEG|N2,211,0.422
1992,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG,297,0.594
1993,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,5,0.01
1994,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,5,0.01
1995,ja_fam,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG|N2,189,0.378
1996,ja_fam,spatial1,xglm_alt_one_1beam,P1|NEG,164,0.328
1997,ja_fam,spatial1,xglm_alt_one_1beam,P1|NEG|N1,163,0.326
1998,ja_fam,spatial1,xglm_alt_one_1beam,P1|NEG|N1|N2,163,0.326
1999,ja_fam,spatial1,xglm_alt_one_1beam,P1|NEG|N2,164,0.328
2000,ja_fam,spatial1,xglm_alt_one_1beam,P1|P2|NEG,15,0.03
2001,ja_fam,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N1,14,0.028
2002,ja_fam,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,14,0.028
2003,ja_fam,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N2,15,0.03
2004,ja_fam,spatial1,xglm_alt_one_2beam,P1|NEG,201,0.402
2005,ja_fam,spatial1,xglm_alt_one_2beam,P1|NEG|N1,190,0.38
2006,ja_fam,spatial1,xglm_alt_one_2beam,P1|NEG|N1|N2,190,0.38
2007,ja_fam,spatial1,xglm_alt_one_2beam,P1|NEG|N2,194,0.388
2008,ja_fam,spatial1,xglm_alt_one_2beam,P1|P2|NEG,48,0.096
2009,ja_fam,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N1,37,0.074
2010,ja_fam,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,37,0.074
2011,ja_fam,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N2,41,0.082
2012,ja_fam,spatial1,xglm_one_1beam,P1|NEG,311,0.622
2013,ja_fam,spatial1,xglm_one_1beam,P1|NEG|N1,307,0.614
2014,ja_fam,spatial1,xglm_one_1beam,P1|NEG|N1|N2,307,0.614
2015,ja_fam,spatial1,xglm_one_1beam,P1|NEG|N2,311,0.622
2016,ja_fam,spatial1,xglm_one_1beam,P1|P2|NEG,73,0.146
2017,ja_fam,spatial1,xglm_one_1beam,P1|P2|NEG|N1,69,0.138
2018,ja_fam,spatial1,xglm_one_1beam,P1|P2|NEG|N1|N2,69,0.138
2019,ja_fam,spatial1,xglm_one_1beam,P1|P2|NEG|N2,73,0.146
2020,ja_fam,spatial1,xglm_one_2beam,P1|NEG,356,0.712
2021,ja_fam,spatial1,xglm_one_2beam,P1|NEG|N1,339,0.678
2022,ja_fam,spatial1,xglm_one_2beam,P1|NEG|N1|N2,339,0.678
2023,ja_fam,spatial1,xglm_one_2beam,P1|NEG|N2,354,0.708
2024,ja_fam,spatial1,xglm_one_2beam,P1|P2|NEG,107,0.214
2025,ja_fam,spatial1,xglm_one_2beam,P1|P2|NEG|N1,90,0.18
2026,ja_fam,spatial1,xglm_one_2beam,P1|P2|NEG|N1|N2,90,0.18
2027,ja_fam,spatial1,xglm_one_2beam,P1|P2|NEG|N2,105,0.21
2028,ja_fam,spatial1,xglm_zero_1beam,P1|NEG,262,0.524
2029,ja_fam,spatial1,xglm_zero_1beam,P1|NEG|N1,34,0.068
2030,ja_fam,spatial1,xglm_zero_1beam,P1|NEG|N1|N2,29,0.058
2031,ja_fam,spatial1,xglm_zero_1beam,P1|NEG|N2,206,0.412
2032,ja_fam,spatial1,xglm_zero_1beam,P1|P2|NEG,234,0.468
2033,ja_fam,spatial1,xglm_zero_1beam,P1|P2|NEG|N1,14,0.028
2034,ja_fam,spatial1,xglm_zero_1beam,P1|P2|NEG|N1|N2,14,0.028
2035,ja_fam,spatial1,xglm_zero_1beam,P1|P2|NEG|N2,184,0.368
2036,ja_fam,spatial1,xglm_zero_2beam,P1|NEG,426,0.852
2037,ja_fam,spatial1,xglm_zero_2beam,P1|NEG|N1,41,0.082
2038,ja_fam,spatial1,xglm_zero_2beam,P1|NEG|N1|N2,35,0.07
2039,ja_fam,spatial1,xglm_zero_2beam,P1|NEG|N2,255,0.51
2040,ja_fam,spatial1,xglm_zero_2beam,P1|P2|NEG,386,0.772
2041,ja_fam,spatial1,xglm_zero_2beam,P1|P2|NEG|N1,20,0.04
2042,ja_fam,spatial1,xglm_zero_2beam,P1|P2|NEG|N1|N2,19,0.038
2043,ja_fam,spatial1,xglm_zero_2beam,P1|P2|NEG|N2,229,0.458
2044,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|NEG,397,0.794
2045,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|NEG|N1,397,0.794
2046,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|NEG|N1|N2,328,0.656
2047,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|NEG|N2,328,0.656
2048,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG,116,0.232
2049,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,116,0.232
2050,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,114,0.228
2051,ja_fam,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG|N2,114,0.228
2052,ja_fam,spatial2,xglm_alt_one_1beam,P1|NEG,52,0.104
2053,ja_fam,spatial2,xglm_alt_one_1beam,P1|NEG|N1,52,0.104
2054,ja_fam,spatial2,xglm_alt_one_1beam,P1|NEG|N1|N2,52,0.104
2055,ja_fam,spatial2,xglm_alt_one_1beam,P1|NEG|N2,52,0.104
2056,ja_fam,spatial2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
2057,ja_fam,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
2058,ja_fam,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2059,ja_fam,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
2060,ja_fam,spatial2,xglm_alt_one_2beam,P1|NEG,8,0.016
2061,ja_fam,spatial2,xglm_alt_one_2beam,P1|NEG|N1,8,0.016
2062,ja_fam,spatial2,xglm_alt_one_2beam,P1|NEG|N1|N2,8,0.016
2063,ja_fam,spatial2,xglm_alt_one_2beam,P1|NEG|N2,8,0.016
2064,ja_fam,spatial2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
2065,ja_fam,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
2066,ja_fam,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2067,ja_fam,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
2068,ja_fam,spatial2,xglm_one_1beam,P1|NEG,190,0.38
2069,ja_fam,spatial2,xglm_one_1beam,P1|NEG|N1,190,0.38
2070,ja_fam,spatial2,xglm_one_1beam,P1|NEG|N1|N2,186,0.372
2071,ja_fam,spatial2,xglm_one_1beam,P1|NEG|N2,186,0.372
2072,ja_fam,spatial2,xglm_one_1beam,P1|P2|NEG,7,0.014
2073,ja_fam,spatial2,xglm_one_1beam,P1|P2|NEG|N1,7,0.014
2074,ja_fam,spatial2,xglm_one_1beam,P1|P2|NEG|N1|N2,7,0.014
2075,ja_fam,spatial2,xglm_one_1beam,P1|P2|NEG|N2,7,0.014
2076,ja_fam,spatial2,xglm_one_2beam,P1|NEG,220,0.44
2077,ja_fam,spatial2,xglm_one_2beam,P1|NEG|N1,220,0.44
2078,ja_fam,spatial2,xglm_one_2beam,P1|NEG|N1|N2,219,0.438
2079,ja_fam,spatial2,xglm_one_2beam,P1|NEG|N2,219,0.438
2080,ja_fam,spatial2,xglm_one_2beam,P1|P2|NEG,0,0.0
